id,frag1,frag2,new_smiles
831,*c1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,*N1CCO[C@H](C)C1,C[C@@H]1CN(c2cc(C(=O)Nc3cccc(-c4nnn[nH]4)c3)cc(C(F)(F)F)c2)CCO1
832,*c1c(NCCCCCCO)c(=O)c1=O,*OC,COc1c(NCCCCCCO)c(=O)c1=O
833,*CCOCCOCCOCCOCCOCCOCC,*CCOCCOCCOCCO,CCOCCOCCOCCOCCOCCOCCCCOCCOCCOCCO
834,*N(C)C,*C(=O)c1cc(-c2ccccn2)cc(C(F)(F)F)c1,CN(C)C(=O)c1cc(-c2ccccn2)cc(C(F)(F)F)c1
835,*NC,*CCNCCO,CNCCNCCO
836,*C(=O)COC,*c1sc2cc(C)ccc2[n+]1C,COCC(=O)c1sc2cc(C)ccc2[n+]1C
837,*C(=O)COC,*n1cc(C(=O)[O-])c(N)nc1=O,COCC(=O)n1cc(C(=O)[O-])c(N)nc1=O
838,*NC,*C(=O)COC,CNC(=O)COC
839,*CCNCCO,*C(=O)c1ccccc1[SeH],O=C(CCNCCO)c1ccccc1[SeH]
840,*C(=O)[C@@H](N)Cc1ccccc1,*CCOCCO,N[C@@H](Cc1ccccc1)C(=O)CCOCCO
841,*c1c(NCCCCCCO)c(=O)c1=O,*N1CCO[C@H](C)C1,C[C@@H]1CN(c2c(NCCCCCCO)c(=O)c2=O)CCO1
842,*C(=O)c1ccc(S)cc1,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,O=C(C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1)c1ccc(S)cc1
843,*CCOCCOCC,*O,CCOCCOCCO
844,*N(C)C,*C(=O)c1ccnc2[nH]c(O)nc12,CN(C)C(=O)c1ccnc2[nH]c(O)nc12
845,*C(=O)c1ccccc1Nc1cccc(C)c1C,*n1cc(C(=O)[O-])c(N)nc1=O,Cc1cccc(Nc2ccccc2C(=O)n2cc(C(=O)[O-])c(N)nc2=O)c1C
846,*CCOCC,*CCOCCOCCOCCOCCOCCOCCO,CCOCCCCOCCOCCOCCOCCOCCOCCO
847,*C(=O)[C@@H](N)Cc1ccccc1,*c1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1,Cc1cc(C)nc(C(N)=Nc2nc(C(=O)[C@@H](N)Cc3ccccc3)cc3ccccc23)n1
848,*CCCCCCO,*Nc1cccc(-c2nnn[nH]2)c1,OCCCCCCNc1cccc(-c2nnn[nH]2)c1
849,*CCOCCOCCOCCOCCO,*C(=O)COC,COCC(=O)CCOCCOCCOCCOCCO
850,*C=O,*CCOCCOCCOC,COCCOCCOCCC=O
851,*C(=O)c1ccnc2[nH]c(O)nc12,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,O=C(C(=O)c1ccnc2[nH]c(O)nc12)c1cc(-n2cccn2)cc(C(F)(F)F)c1
852,*C(=O)c1ccccc1[SeH],*CCOCCOCCOCCOCC,CCOCCOCCOCCOCCC(=O)c1ccccc1[SeH]
853,*CCS,*CCOCCOCC,CCOCCOCCCCS
854,*c1cccc(NC(=O)c2cc(-c3nnn[nH]3)cc(C(F)(F)F)c2)c1,*CCOCCOC,COCCOCCc1cccc(NC(=O)c2cc(-c3nnn[nH]3)cc(C(F)(F)F)c2)c1
855,*C(=O)c1ccc(S)cc1,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,COCC[n+]1c2c(n(C(=O)c3ccc(S)cc3)c1C)C(=O)c1ccccc1C2=O
856,*N(C)C,*CCOCCOCCOCCOCC,CCOCCOCCOCCOCCN(C)C
857,*CCOCCOCCOCCOCCOCC,*N1CCO[C@H](C)C1,CCOCCOCCOCCOCCOCCN1CCO[C@H](C)C1
858,*c1ccccn1,*CCOCCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCOCCc1ccccn1
859,*CCOCCOCCOCC,*CCOCCOCCOCCOCCOCC,CCOCCOCCOCCCCOCCOCCOCCOCCOCC
860,*CCOCCOCCOCCOCCOCCOCC,*CCOCCOCCO,CCOCCOCCOCCOCCOCCOCCCCOCCOCCO
861,*C(=O)COC,*C(C)=O,COCC(=O)C(C)=O
862,*Nc1ccccc1,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,O=C(Nc1ccccc1)c1cc(-n2cccn2)cc(C(F)(F)F)c1
863,*CCOCCOCCOCC,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,CCOCCOCCOCCn1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O
864,*CCOCCOCCOC,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,COCCOCCOCCn1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O
865,*CCOCCOCCOC,*N1CCCCCC1,COCCOCCOCCN1CCCCCC1
866,*n1cccn1,*CCOCCOCC,CCOCCOCCn1cccn1
867,*c1c(NCCOCCO)c(=O)c1=O,*NCc1nc2ccccc2[nH]1,O=c1c(NCCOCCO)c(NCc2nc3ccccc3[nH]2)c1=O
868,*N1CCO[C@H](C)C1,*CCOCCOCCOC,COCCOCCOCCN1CCO[C@H](C)C1
869,*Nc1cccc(-c2nnn[nH]2)c1,*c1ccc(N(C)C)cc1,CN(C)c1ccc(Nc2cccc(-c3nnn[nH]3)c2)cc1
870,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,*c1sc2cc(C)ccc2[n+]1C,Cc1ccc2c(c1)sc(C(=O)c1cc(-n3cccn3)cc(C(F)(F)F)c1)[n+]2C
871,*[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1,*CCOCCOC,COCCOCC[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1
872,*CC[C@@H](N)C(=O)[O-],*CCOCCOCCOCCO,N[C@H](CCCCOCCOCCOCCO)C(=O)[O-]
873,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,*Nc1ccccc1,O=[P@H]([O-])OC[C@H]1O[C@@H](Nc2ccccc2)C[C@@H]1O
874,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,*CCOCCOCCOC,COCCOCCOCCC(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1
875,*CCO,*c1ccccc1C(=O)O,O=C(O)c1ccccc1CCO
876,*CCOCCOCCOCCOC,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,COCCOCCOCCOCC[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F
877,*c1ccc(N(C)C)cc1,*c1ccc(NCCNCCO)c2c1C(=O)c1c(O)ccc(O)c1C2=O,CN(C)c1ccc(-c2ccc(NCCNCCO)c3c2C(=O)c2c(O)ccc(O)c2C3=O)cc1
878,*CCOCCOCCOCCOCCOCCOCC,*c1ccccn1,CCOCCOCCOCCOCCOCCOCCc1ccccn1
879,*CCOCCOCCOCCO,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2CCOCCOCCOCCO
880,*c1ccccn1,*c1c(NCCCCCCO)c(=O)c1=O,O=c1c(NCCCCCCO)c(-c2ccccn2)c1=O
881,*N1CCCCCC1,*[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1,O=[P@@H]([O-])OCC1=C(O)C[C@@H](N2CCCCCC2)O1
882,*c1cccc(NC(=O)c2cc(-c3nnn[nH]3)cc(C(F)(F)F)c2)c1,*n1cccn1,O=C(Nc1cccc(-n2cccn2)c1)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1
883,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,*C(=O)[C@@H](N)Cc1ccccc1,N[C@@H](Cc1ccccc1)C(=O)[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1
884,*C(=O)[C@@H](N)Cc1ccccc1,*[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1,N[C@@H](Cc1ccccc1)C(=O)[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1
885,*C(=O)c1cc(-c2ccccn2)cc(C(F)(F)F)c1,*N1CCCCCC1,O=C(c1cc(-c2ccccn2)cc(C(F)(F)F)c1)N1CCCCCC1
886,*C(=O)[C@@H](N)Cc1ccccc1,*CCOCCOCCOCCOCCOCCO,N[C@@H](Cc1ccccc1)C(=O)CCOCCOCCOCCOCCOCCO
887,*CCOCCOCCO,*Cc1cnccn1,OCCOCCOCCCc1cnccn1
888,*CCNCCO,*CCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCCCNCCO
889,*O,*c1cccc(NC(=O)c2cc(-n3cccn3)cc(C(F)(F)F)c2)c1,O=C(Nc1cccc(O)c1)c1cc(-n2cccn2)cc(C(F)(F)F)c1
890,*CCOCCOCCO,*c1ccc(N(C)C)cc1,CN(C)c1ccc(CCOCCOCCO)cc1
891,*C(=O)c1ccc(S)cc1,*C(=O)c1ccnc2[nH]c(O)nc12,O=C(C(=O)c1ccnc2[nH]c(O)nc12)c1ccc(S)cc1
892,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,*N1CCO[C@H](C)C1,C[C@@H]1CN([C@@H]2O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]2F)CCO1
893,*Nc1ccccc1,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,COCC[n+]1c2c(n(Nc3ccccc3)c1C)C(=O)c1ccccc1C2=O
894,*CCO,*c1nnn[nH]1,OCCc1nnn[nH]1
895,*c1ccccn1,*CCOCCOCCOCCO,OCCOCCOCCOCCc1ccccn1
896,*C(=O)COC,*c1c(NCCCCCCO)c(=O)c1=O,COCC(=O)c1c(NCCCCCCO)c(=O)c1=O
897,*C(=O)[C@@H](N)Cc1ccccc1,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,N[C@@H](Cc1ccccc1)C(=O)C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1
898,*N1CCCCCC1,*n1c(Cl)nc2c(=O)[nH]c(N)nc21,Nc1nc2c(nc(Cl)n2N2CCCCCC2)c(=O)[nH]1
899,*N1CCCCCC1,*n1cnc2c(N)nccc21,Nc1nccc2c1ncn2N1CCCCCC1
900,*N1C=CCC(C(N)=O)=C1,*CC[C@@H](N)C(=O)[O-],NC(=O)C1=CN(CC[C@@H](N)C(=O)[O-])C=CC1
901,*CC[C@@H](N)C(=O)[O-],*CCOCCOCC,CCOCCOCCCC[C@@H](N)C(=O)[O-]
902,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,*CCOCCOCCOCCOCC,CCOCCOCCOCCOCCC(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1
903,*[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1,*CCCCCCO,O=[P@@H]([O-])OCC1=C(O)C[C@@H](CCCCCCO)O1
904,*c1nnn[nH]1,*CCOC,COCCc1nnn[nH]1
905,*C(=O)[C@@H](N)Cc1ccccc1,*N1CCO[C@H](C)C1,C[C@@H]1CN(C(=O)[C@@H](N)Cc2ccccc2)CCO1
906,*CCOC,*NC,CNCCOC
907,*CCOCCOCCOC,*CCOCCO,COCCOCCOCCCCOCCO
908,*NC,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,CNC(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1
909,*CCOC,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,COCC[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F
910,*CCCCCCO,*CCOCCOCCOCCOCCOCCO,OCCCCCCCCOCCOCCOCCOCCOCCO
911,*CCOCCOCCOCCO,*c1c(NCCCCCCO)c(=O)c1=O,O=c1c(CCOCCOCCOCCO)c(NCCCCCCO)c1=O
912,*n1cnc2c(N)nccc21,*CCNc1c(NCCCCCCO)c(=O)c1=O,Nc1nccc2c1ncn2CCNc1c(NCCCCCCO)c(=O)c1=O
913,*N1C=CCC(C(N)=O)=C1,*OC,CON1C=CCC(C(N)=O)=C1
914,*n1cnc2c(N)nccc21,*CCOCCOCCO,Nc1nccc2c1ncn2CCOCCOCCO
915,*c1ccc(N(C)C)cc1,*[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1,CN(C)c1ccc([C@@H]2CC(O)=C(CO[P@@H](=O)[O-])O2)cc1
916,*CCOCC,*c1sc2cc(C)ccc2[n+]1C,CCOCCc1sc2cc(C)ccc2[n+]1C
917,*n1cc(C(=O)[O-])c(N)nc1=O,*CCOCCOC,COCCOCCn1cc(C(=O)[O-])c(N)nc1=O
918,*CCOCCOCCOCC,*c1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,CCOCCOCCOCCc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1
919,*C(C)=O,*c1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,CC(=O)c1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1
920,*CCOCCOCCOCC,*OC,CCOCCOCCOCCOC
921,*c1ccccc1C(=O)O,*C(=O)[C@@H](N)C[C@@H](N)Cc1ccccc1,N[C@@H](Cc1ccccc1)C[C@H](N)C(=O)c1ccccc1C(=O)O
922,*CCOCCOCCOCCOCCO,*C=O,O=CCCOCCOCCOCCOCCO
923,*N1CCCCCC1,*CCOCCOC,COCCOCCN1CCCCCC1
924,*n1cnc2c(N)ncnc21,*CCOCCOCC,CCOCCOCCn1cnc2c(N)ncnc21
925,*Nc1cccc(-c2nnn[nH]2)c1,*CCNCCO,OCCNCCNc1cccc(-c2nnn[nH]2)c1
926,*c1nc(N)[nH]c(=O)c1NC=O,*c1cccc(C)c1C,Cc1cccc(-c2nc(N)[nH]c(=O)c2NC=O)c1C
927,*Cc1cnccn1,*CCS,SCCCc1cnccn1
928,*O,*[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1,O=[P@@H]([O-])OCC1=C(O)C[C@@H](O)O1
929,*CCOCCO,*N1C=CCC(C(N)=O)=C1,NC(=O)C1=CN(CCOCCO)C=CC1
930,*c1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,*OC,COc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1
931,*CCOCCOCCOCCOC,*Nc1cccc(-c2nnn[nH]2)c1,COCCOCCOCCOCCNc1cccc(-c2nnn[nH]2)c1
932,*NC,*CCOCCOCCOCCOCCOCCO,CNCCOCCOCCOCCOCCOCCO
933,*CCOCCOCC,*C(=O)c1cc(-c2ccccn2)cc(C(F)(F)F)c1,CCOCCOCCC(=O)c1cc(-c2ccccn2)cc(C(F)(F)F)c1
934,*CCOCCOC,*N1CCO[C@H](C)C1,COCCOCCN1CCO[C@H](C)C1
935,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,*c1nnn[nH]1,O=C(c1cc(-n2cccn2)cc(C(F)(F)F)c1)c1nnn[nH]1
936,*CCCCCCO,*C(C)=O,CC(=O)CCCCCCO
937,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,*CCOCCOCCOCCO,O=[P@H]([O-])OC[C@H]1O[C@@H](CCOCCOCCOCCO)[C@@H](F)[C@@H]1O
938,*c1cccc(NC(=O)c2cc(-c3ccccn3)cc(C(F)(F)F)c2)c1,*CC[C@@H](N)C(=O)[O-],N[C@H](CCc1cccc(NC(=O)c2cc(-c3ccccn3)cc(C(F)(F)F)c2)c1)C(=O)[O-]
939,*c1cccc(C)c1C,*C(=O)c1ccccc1[SeH],Cc1cccc(C(=O)c2ccccc2[SeH])c1C
940,*CCOC,*c1c(NCCCCCCO)c(=O)c1=O,COCCc1c(NCCCCCCO)c(=O)c1=O
941,*NCc1nc2ccccc2[nH]1,*CCOCC,CCOCCNCc1nc2ccccc2[nH]1
942,*C(=O)c1ccc(S)cc1,*CCS,O=C(CCS)c1ccc(S)cc1
943,*CCOCCOCCOCCOCC,*CCOCCOC,CCOCCOCCOCCOCCCCOCCOC
944,*CCO,*C(=O)c1ccnc2[nH]c(O)nc12,O=C(CCO)c1ccnc2[nH]c(O)nc12
945,*c1ccc(N(C)C)cc1,*C(=O)c1ccc(S)cc1,CN(C)c1ccc(C(=O)c2ccc(S)cc2)cc1
946,*CCOC,*O,COCCO
947,*n1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21,*O,Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccccc1)cn2O
948,*n1cccn1,*c1ccccc1C(=O)O,O=C(O)c1ccccc1-n1cccn1
949,*CCO,*Cc1cnccn1,OCCCc1cnccn1
950,*n1cccn1,*CCOCCOC,COCCOCCn1cccn1
951,*NC,*CCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCNC
952,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,*CCS,O=C(CCS)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1
953,*CCOCCOC,*c1cccc(C)c1C,COCCOCCc1cccc(C)c1C
954,*NC,*O,CNO
955,*CCOCCOCCOCCOCCOCCOCCO,*CCNCCO,OCCNCCCCOCCOCCOCCOCCOCCOCCO
956,*CCOCCOCCOCCOCCOCCO,*c1sc2cc(C)ccc2[n+]1C,Cc1ccc2c(c1)sc(CCOCCOCCOCCOCCOCCO)[n+]2C
957,*CCOCCOCCOCCOCCOCCOCCOCC,*CCOCCOCCOC,CCOCCOCCOCCOCCOCCOCCOCCCCOCCOCCOC
958,*CCOC,*CCOCCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCOCCCCOC
959,*N1CCCCCC1,*CCOCC,CCOCCN1CCCCCC1
960,*NC,*CCOCC,CCOCCNC
961,*CCOCCOCCOCCOCCO,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2CCOCCOCCOCCOCCO
962,*N1CCO[C@H](C)C1,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,C[C@@H]1CN(C(=O)c2cc(-c3nnn[nH]3)cc(C(F)(F)F)c2)CCO1
963,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,*N1CCO[C@H](C)C1,C[C@@H]1CN([C@H]2C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O2)CCO1
964,*CCOCCOCCOC,*N1C=CCC(C(N)=O)=C1,COCCOCCOCCN1C=CCC(C(N)=O)=C1
965,*CCOCCOCCOCC,*CCOCC,CCOCCCCOCCOCCOCC
966,*CCOCCOCCOCCOCCOCC,*N1CCCCCC1,CCOCCOCCOCCOCCOCCN1CCCCCC1
967,*c1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1,*c1ccccn1,Cc1cc(C)nc(C(N)=Nc2nc(-c3ccccn3)cc3ccccc23)n1
968,*CCOCCOCCOCCOC,*CCOCCOCCO,COCCOCCOCCOCCCCOCCOCCO
969,*CCOCCOCCOCCOCCO,*CCOCC,CCOCCCCOCCOCCOCCOCCO
970,*CCOCC,*CCNCCO,CCOCCCCNCCO
971,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,*n1cnc2c(N)nccc21,COCC[n+]1c2c(n(-n3cnc4c(N)nccc43)c1C)C(=O)c1ccccc1C2=O
972,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,O=C(c1cc(-n2cccn2)cc(C(F)(F)F)c1)[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1
973,*N[C@H]1CO[C@H](CO)[C@@H](O)[C@@H]1O,*CCOCCOCCOCCO,OCCOCCOCCOCCN[C@H]1CO[C@H](CO)[C@@H](O)[C@@H]1O
974,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,*CCOCCOCC,CCOCCOCC[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1
975,*O,*CCOCCO,OCCOCCO
976,*C(=O)c1ccccc1[SeH],*OC,COC(=O)c1ccccc1[SeH]
977,*Nc1cccc(-c2nnn[nH]2)c1,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2Nc1cccc(-c2nnn[nH]2)c1
978,*CCOC,*C(=O)c1ccccc1[SeH],COCCC(=O)c1ccccc1[SeH]
979,*C(=O)c1cc(-c2ccccn2)cc(C(F)(F)F)c1,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,O=C(c1cc(-c2ccccn2)cc(C(F)(F)F)c1)[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1
980,*CC[C@@H](N)C(=O)[O-],*CCS,N[C@H](CCCCS)C(=O)[O-]
981,*O,*c1sc2cc(C)ccc2[n+]1C,Cc1ccc2c(c1)sc(O)[n+]2C
982,*CCS,*CCOCCOCCOCCOCC,CCOCCOCCOCCOCCCCS
983,*c1sc2cc(C)ccc2[n+]1C,*CCOCCOCCOC,COCCOCCOCCc1sc2cc(C)ccc2[n+]1C
984,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,*c1ccccn1,COCC[n+]1c2c(n(-c3ccccn3)c1C)C(=O)c1ccccc1C2=O
985,*OC,*NC,CNOC
986,*c1sc2cc(C)ccc2[n+]1C,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,COCC[n+]1c2c(n(-c3sc4cc(C)ccc4[n+]3C)c1C)C(=O)c1ccccc1C2=O
987,*CCOCCOC,*CCS,COCCOCCCCS
988,*CCOCCOCCOCC,*CCOCCO,CCOCCOCCOCCCCOCCO
989,*O,*CCOCCOCCOCCOCCO,OCCOCCOCCOCCOCCO
990,*CCOCCOCCOCCOCC,*c1sc2cc(C)ccc2[n+]1C,CCOCCOCCOCCOCCc1sc2cc(C)ccc2[n+]1C
991,*c1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1,*NC,CNc1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1
992,*CCO,*N(C)C,CN(C)CCO
993,*c1c(NCCCCCCO)c(=O)c1=O,*C(=O)c1ccc(S)cc1,O=C(c1ccc(S)cc1)c1c(NCCCCCCO)c(=O)c1=O
994,*c1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,*CCOCC,CCOCCc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1
995,*CC[C@@H](N)C(=O)[O-],*c1cccc(NC(=O)c2cc(-n3cccn3)cc(C(F)(F)F)c2)c1,N[C@H](CCc1cccc(NC(=O)c2cc(-n3cccn3)cc(C(F)(F)F)c2)c1)C(=O)[O-]
996,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,O=C(c1cc(-n2cccn2)cc(C(F)(F)F)c1)[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1
997,*C(=O)[C@@H](N)Cc1ccccc1,*CCOCCOC,COCCOCCC(=O)[C@@H](N)Cc1ccccc1
998,*c1c(NCCOCCO)c(=O)c1=O,*C(=O)[C@@H](N)Cc1ccccc1,N[C@@H](Cc1ccccc1)C(=O)c1c(NCCOCCO)c(=O)c1=O
999,*CCOCCOCCOCCOCCOCC,*NCc1nc2ccccc2[nH]1,CCOCCOCCOCCOCCOCCNCc1nc2ccccc2[nH]1
1000,*CCOCCOCCOCC,*C(=O)[C@@H](N)Cc1ccccc1,CCOCCOCCOCCC(=O)[C@@H](N)Cc1ccccc1
